"date","price"
"2006-05-04",775.976745605469
"2006-05-05",777.887390136719
"2006-05-08",780.275939941406
"2006-05-09",790.665161132812
"2006-05-10",794.60595703125
"2006-05-11",754.123168945312
"2006-05-12",754.481628417969
"2006-05-15",762.8408203125
"2006-05-16",764.870483398438
"2006-05-17",746.36083984375
"2006-05-18",735.016540527344
"2006-05-19",730.359008789062
"2006-05-22",731.433959960938
"2006-05-23",728.209655761719
"2006-05-24",721.283203125
"2006-05-25",727.373718261719
"2006-05-26",734.061157226562
"2006-05-30",723.671752929688
"2006-05-31",727.861755371094
"2006-06-01",732.290832519531
"2006-06-02",731.572814941406
"2006-06-05",722.953552246094
"2006-06-06",721.756225585938
"2006-06-07",721.038146972656
"2006-06-08",723.910949707031
"2006-06-09",720.798461914062
"2006-06-12",712.298706054688
"2006-06-13",707.989013671875
"2006-06-14",709.545288085938
"2006-06-15",718.6435546875
"2006-06-16",716.728454589844
"2006-06-19",711.940002441406
"2006-06-20",716.488647460938
"2006-06-21",716.129943847656
"2006-06-22",710.742553710938
"2006-06-23",709.425903320312
"2006-06-26",708.707397460938
"2006-06-27",703.080993652344
"2006-06-28",702.362670898438
"2006-06-29",709.545288085938
"2006-06-30",706.91162109375
"2006-07-03",713.137084960938
"2006-07-05",710.383422851562
"2006-07-06",711.819885253906
"2006-07-07",705.954040527344
"2006-07-10",714.693054199219
"2006-07-11",711.819885253906
"2006-07-12",705.834350585938
"2006-07-13",698.6513671875
"2006-07-14",691.468505859375
"2006-07-17",694.581298828125
"2006-07-18",698.890930175781
"2006-07-19",710.383422851562
"2006-07-20",712.418518066406
"2006-07-21",708.228393554688
"2006-07-24",716.369201660156
"2006-07-25",717.566467285156
"2006-07-26",721.038146972656
"2006-07-27",723.073120117188
"2006-07-28",729.058471679688
"2006-07-31",726.305419921875
"2006-08-01",722.474609375
"2006-08-02",721.636352539062
"2006-08-03",717.925231933594
"2006-08-04",719.122375488281
"2006-08-07",716.009948730469
"2006-08-08",714.453674316406
"2006-08-09",700.207885742188
"2006-08-10",722.115356445312
"2006-08-11",737.080078125
"2006-08-14",738.635864257812
"2006-08-15",749.290344238281
"2006-08-16",754.318420410156
"2006-08-17",761.141784667969
"2006-08-18",764.97314453125
"2006-08-21",763.177368164062
"2006-08-22",755.515197753906
"2006-08-23",756.592895507812
"2006-08-24",754.19873046875
"2006-08-25",755.994323730469
"2006-08-28",760.423767089844
"2006-08-29",761.381958007812
"2006-08-30",762.76220703125
"2006-08-31",766.002624511719
"2006-09-01",769.723449707031
"2006-09-05",770.923645019531
"2006-09-06",768.163269042969
"2006-09-07",766.963256835938
"2006-09-08",771.043884277344
"2006-09-11",776.804992675781
"2006-09-12",780.165771484375
"2006-09-13",783.166076660156
"2006-09-14",784.126892089844
"2006-09-15",788.807373046875
"2006-09-18",786.767028808594
"2006-09-19",787.246948242188
"2006-09-20",787.126770019531
"2006-09-21",784.846435546875
"2006-09-22",780.765808105469
"2006-09-25",792.168273925781
"2006-09-26",797.929382324219
"2006-09-27",795.648803710938
"2006-09-28",795.048767089844
"2006-09-29",795.288940429688
"2006-10-02",795.76904296875
"2006-10-03",800.450012207031
"2006-10-04",805.971008300781
"2006-10-05",807.051330566406
"2006-10-06",804.410766601562
"2006-10-09",801.890258789062
"2006-10-10",802.369934082031
"2006-10-11",804.530883789062
"2006-10-12",808.372192382812
"2006-10-13",807.411865234375
"2006-10-16",808.731689453125
"2006-10-17",806.691162109375
"2006-10-18",804.410766601562
"2006-10-19",799.489868164062
"2006-10-20",797.929382324219
"2006-10-23",802.250366210938
"2006-10-24",800.569946289062
"2006-10-25",802.130004882812
"2006-10-26",813.532348632812
"2006-10-27",808.851806640625
"2006-10-30",808.851806640625
"2006-10-31",806.211303710938
"2006-11-01",801.410400390625
"2006-11-02",800.330017089844
"2006-11-03",802.009887695312
"2006-11-06",810.172058105469
"2006-11-07",814.612976074219
"2006-11-08",820.73388671875
"2006-11-09",816.653503417969
"2006-11-10",835.737243652344
"2006-11-13",847.980346679688
"2006-11-14",855.061828613281
"2006-11-15",864.063415527344
"2006-11-16",868.504150390625
"2006-11-17",864.783630371094
"2006-11-20",863.223754882812
"2006-11-21",862.263122558594
"2006-11-22",859.022155761719
"2006-11-24",854.581787109375
"2006-11-27",843.179260253906
"2006-11-28",838.377746582031
"2006-11-29",843.731689453125
"2006-11-30",846.017761230469
"2006-12-01",839.400390625
"2006-12-04",843.370666503906
"2006-12-05",845.777099609375
"2006-12-06",845.295776367188
"2006-12-07",845.416015625
"2006-12-08",846.378356933594
"2006-12-11",854.198608398438
"2006-12-12",855.402038574219
"2006-12-13",856.003173828125
"2006-12-14",866.590637207031
"2006-12-15",867.7939453125
"2006-12-18",875.974731445312
"2006-12-19",868.996520996094
"2006-12-20",865.6279296875
"2006-12-21",865.6279296875
"2006-12-22",862.259826660156
"2006-12-26",866.349731445312
"2006-12-27",869.71875
"2006-12-28",864.785949707031
"2006-12-29",862.139221191406
"2007-01-03",868.034301757812
"2007-01-04",860.334533691406
"2007-01-05",856.364501953125
"2007-01-08",860.574951171875
"2007-01-09",857.687683105469
"2007-01-10",858.770263671875
"2007-01-11",857.687683105469
"2007-01-12",855.040649414062
"2007-01-16",856.24365234375
"2007-01-17",859.131103515625
"2007-01-18",853.476989746094
"2007-01-19",858.650695800781
"2007-01-22",847.701782226562
"2007-01-23",839.761474609375
"2007-01-24",840.723876953125
"2007-01-25",828.813598632812
"2007-01-26",825.204284667969
"2007-01-29",822.316833496094
"2007-01-30",820.512084960938
"2007-01-31",823.519836425781
"2007-02-01",829.054138183594
"2007-02-02",830.978942871094
"2007-02-05",833.746215820312
"2007-02-06",836.152099609375
"2007-02-07",837.836608886719
"2007-02-08",837.234924316406
"2007-02-09",829.414978027344
"2007-02-12",824.963745117188
"2007-02-13",831.580749511719
"2007-02-14",833.264770507812
"2007-02-15",831.580749511719
"2007-02-16",836.874084472656
"2007-02-20",841.084594726562
"2007-02-21",838.438354492188
"2007-02-22",834.227233886719
"2007-02-23",827.610473632812
"2007-02-26",826.286804199219
"2007-02-27",803.307678222656
"2007-02-28",809.398376464844
"2007-03-01",813.016540527344
"2007-03-02",838.7060546875
"2007-03-05",835.570190429688
"2007-03-06",841.118286132812
"2007-03-07",835.8115234375
"2007-03-08",836.534973144531
"2007-03-09",833.037475585938
"2007-03-12",829.539611816406
"2007-03-13",812.413696289062
"2007-03-14",808.071594238281
"2007-03-15",808.674560546875
"2007-03-16",806.503845214844
"2007-03-19",818.443908691406
"2007-03-20",824.715881347656
"2007-03-21",828.454528808594
"2007-03-22",822.665161132812
"2007-03-23",821.579895019531
"2007-03-26",819.529907226562
"2007-03-27",815.1875
"2007-03-28",809.880859375
"2007-03-29",810.483703613281
"2007-03-30",810.72509765625
"2007-04-02",809.880859375
"2007-04-03",815.791076660156
"2007-04-04",811.930969238281
"2007-04-05",810.845642089844
"2007-04-09",810.845642089844
"2007-04-10",806.865539550781
"2007-04-11",801.921020507812
"2007-04-12",803.730163574219
"2007-04-13",806.986206054688
"2007-04-16",815.428588867188
"2007-04-17",821.941772460938
"2007-04-18",825.56005859375
"2007-04-19",831.710876464844
"2007-04-20",838.585510253906
"2007-04-23",838.826782226562
"2007-04-24",837.2587890625
"2007-04-25",844.012878417969
"2007-04-26",841.721130371094
"2007-04-27",845.942565917969
"2007-04-30",843.1689453125
"2007-05-01",844.616088867188
"2007-05-02",849.319580078125
"2007-05-03",852.093444824219
"2007-05-04",854.505920410156
"2007-05-07",863.55126953125
"2007-05-08",865.359985351562
"2007-05-09",868.375793457031
"2007-05-10",870.787841796875
"2007-05-11",875.370666503906
"2007-05-14",874.0439453125
"2007-05-15",869.219909667969
"2007-05-16",873.923217773438
"2007-05-17",870.787841796875
"2007-05-18",871.02880859375
"2007-05-21",868.254943847656
"2007-05-22",867.652038574219
"2007-05-23",867.2900390625
"2007-05-24",862.827697753906
"2007-05-25",867.772644042969
"2007-05-29",867.048889160156
"2007-05-30",871.461059570312
"2007-05-31",874.483337402344
"2007-06-01",878.230834960938
"2007-06-04",877.021850585938
"2007-06-05",874.241760253906
"2007-06-06",872.428100585938
"2007-06-07",862.878540039062
"2007-06-08",864.691711425781
"2007-06-11",866.142578125
"2007-06-12",864.812561035156
"2007-06-13",876.538635253906
"2007-06-14",874.483337402344
"2007-06-15",876.901000976562
"2007-06-18",876.417541503906
"2007-06-19",877.747131347656
"2007-06-20",870.614929199219
"2007-06-21",870.977783203125
"2007-06-22",861.306823730469
"2007-06-25",859.614562988281
"2007-06-26",857.559448242188
"2007-06-27",853.44921875
"2007-06-28",851.635803222656
"2007-06-29",846.558837890625
"2007-07-02",848.613830566406
"2007-07-03",851.515197753906
"2007-07-05",849.459899902344
"2007-07-06",847.163208007812
"2007-07-09",848.976440429688
"2007-07-10",833.261352539062
"2007-07-11",829.756103515625
"2007-07-12",837.855224609375
"2007-07-13",840.756042480469
"2007-07-16",843.657592773438
"2007-07-17",842.085998535156
"2007-07-18",840.151977539062
"2007-07-19",842.085998535156
"2007-07-20",834.591430664062
"2007-07-23",832.294311523438
"2007-07-24",818.513732910156
"2007-07-25",823.953247070312
"2007-07-26",805.336975097656
"2007-07-27",790.105651855469
"2007-07-30",788.2919921875
"2007-07-31",775.841064453125
"2007-08-01",780.555847167969
"2007-08-02",771.368530273438
"2007-08-03",745.13623046875
"2007-08-06",780.434509277344
"2007-08-07",792.402221679688
"2007-08-08",803.64501953125
"2007-08-09",777.291625976562
"2007-08-10",781.764587402344
"2007-08-13",783.094055175781
"2007-08-14",766.774780273438
"2007-08-15",764.23583984375
"2007-08-16",773.060607910156
"2007-08-17",797.358581542969
"2007-08-20",794.820068359375
"2007-08-21",795.544921875
"2007-08-22",806.183654785156
"2007-08-23",810.897705078125
"2007-08-24",817.183898925781
"2007-08-27",810.53515625
"2007-08-28",788.533813476562
"2007-08-29",799.413940429688
"2007-08-30",793.006896972656
"2007-08-31",797.842102050781
"2007-09-04",804.611572265625
"2007-09-05",794.184204101562
"2007-09-06",784.969177246094
"2007-09-07",770.540710449219
"2007-09-10",777.815551757812
"2007-09-11",787.030822753906
"2007-09-12",784.363159179688
"2007-09-13",789.33447265625
"2007-09-14",787.636962890625
"2007-09-17",787.758178710938
"2007-09-18",810.552856445312
"2007-09-19",819.161743164062
"2007-09-20",814.069030761719
"2007-09-21",815.160461425781
"2007-09-24",809.461547851562
"2007-09-25",813.341979980469
"2007-09-26",818.797790527344
"2007-09-27",818.070678710938
"2007-09-28",820.2529296875
"2007-10-01",831.650268554688
"2007-10-02",836.015075683594
"2007-10-03",835.529968261719
"2007-10-04",835.651794433594
"2007-10-05",841.350219726562
"2007-10-08",841.107666015625
"2007-10-09",850.080078125
"2007-10-10",830.922912597656
"2007-10-11",826.072692871094
"2007-10-12",825.587951660156
"2007-10-15",809.825500488281
"2007-10-16",803.15673828125
"2007-10-17",797.822021484375
"2007-10-18",786.667236328125
"2007-10-19",767.145629882812
"2007-10-22",770.419250488281
"2007-10-23",779.270629882812
"2007-10-24",774.056945800781
"2007-10-25",749.20068359375
"2007-10-26",753.565551757812
"2007-10-29",766.296997070312
"2007-10-30",761.568481445312
"2007-10-31",765.326599121094
"2007-11-01",718.888488769531
"2007-11-02",716.827026367188
"2007-11-05",721.798400878906
"2007-11-06",752.352905273438
"2007-11-07",702.034912109375
"2007-11-08",678.997131347656
"2007-11-09",691.849487304688
"2007-11-12",688.45458984375
"2007-11-13",717.554443359375
"2007-11-14",720.585754394531
"2007-11-15",690.516052246094
"2007-11-16",684.33203125
"2007-11-19",671.115783691406
"2007-11-20",660.082397460938
"2007-11-21",622.37353515625
"2007-11-23",642.986022949219
"2007-11-26",637.287475585938
"2007-11-27",660.688537597656
"2007-11-28",699.852111816406
"2007-11-29",695.123229980469
"2007-11-30",704.8232421875
"2007-12-03",689.909790039062
"2007-12-04",674.753540039062
"2007-12-05",707.608825683594
"2007-12-06",746.548706054688
"2007-12-07",747.765686035156
"2007-12-10",748.495544433594
"2007-12-11",720.994445800781
"2007-12-12",708.339233398438
"2007-12-13",694.223449707031
"2007-12-14",677.187133789062
"2007-12-17",669.399169921875
"2007-12-18",689.964294433594
"2007-12-19",692.276123046875
"2007-12-20",690.451293945312
"2007-12-21",709.799255371094
"2007-12-24",729.877563476562
"2007-12-26",724.279907226562
"2007-12-27",705.905517578125
"2007-12-28",705.053588867188
"2007-12-31",709.434265136719
"2008-01-02",685.096984863281
"2008-01-03",686.922058105469
"2008-01-04",672.927917480469
"2008-01-07",685.096984863281
"2008-01-08",675.970336914062
"2008-01-09",687.287231445312
"2008-01-10",703.4716796875
"2008-01-11",701.889587402344
"2008-01-14",721.846069335938
"2008-01-15",704.079833984375
"2008-01-16",704.688354492188
"2008-01-17",660.394409179688
"2008-01-18",633.379760742188
"2008-01-22",637.760559082031
"2008-01-23",666.965698242188
"2008-01-24",669.764221191406
"2008-01-25",647.617126464844
"2008-01-28",666.2353515625
"2008-01-29",690.329223632812
"2008-01-30",661.611389160156
"2008-01-31",668.912414550781
"2008-02-01",678.160522460938
"2008-02-04",674.510070800781
"2008-02-05",644.088439941406
"2008-02-06",633.98828125
"2008-02-07",628.512451171875
"2008-02-08",616.708984375
"2008-02-11",544.426940917969
"2008-02-12",561.463195800781
"2008-02-13",553.918518066406
"2008-02-14",553.675109863281
"2008-02-15",561.098022460938
"2008-02-19",572.293090820312
"2008-02-20",582.879821777344
"2008-02-21",579.107666015625
"2008-02-22",594.805114746094
"2008-02-25",613.058166503906
"2008-02-26",625.713684082031
"2008-02-27",635.813781738281
"2008-02-28",610.259399414062
"2008-02-29",570.224548339844
"2008-03-03",568.155700683594
"2008-03-04",557.690612792969
"2008-03-05",545.224243164062
"2008-03-06",524.080139160156
"2008-03-07",524.080139160156
"2008-03-10",512.713684082031
"2008-03-11",537.768920898438
"2008-03-12",533.491088867188
"2008-03-13",519.191528320312
"2008-03-14",503.302581787109
"2008-03-17",486.436340332031
"2008-03-18",533.735534667969
"2008-03-19",515.524658203125
"2008-03-20",550.113037109375
"2008-03-24",563.557250976562
"2008-03-25",559.890625
"2008-03-26",538.502136230469
"2008-03-27",531.169128417969
"2008-03-28",523.1025390625
"2008-03-31",528.602355957031
"2008-04-01",574.434936523438
"2008-04-02",572.846008300781
"2008-04-03",574.312622070312
"2008-04-04",578.101501464844
"2008-04-07",587.146057128906
"2008-04-08",571.379455566406
"2008-04-09",556.835266113281
"2008-04-10",556.835266113281
"2008-04-11",538.380126953125
"2008-04-14",529.091247558594
"2008-04-15",539.113220214844
"2008-04-16",555.735290527344
"2008-04-17",564.290588378906
"2008-04-18",589.468078613281
"2008-04-21",568.812683105469
"2008-04-22",553.290771484375
"2008-04-23",536.057800292969
"2008-04-24",574.068237304688
"2008-04-25",580.912536621094
"2008-04-28",574.923767089844
"2008-04-29",574.434936523438
"2008-04-30",564.656921386719
"2008-05-01",588.490112304688
"2008-05-02",599.367919921875
"2008-05-05",579.201477050781
"2008-05-06",591.545837402344
"2008-05-07",550.968688964844
"2008-05-08",539.602233886719
"2008-05-09",492.303100585938
"2008-05-12",468.958862304688
"2008-05-13",478.614288330078
"2008-05-14",482.036437988281
"2008-05-15",483.625305175781
"2008-05-16",480.814270019531
"2008-05-19",476.047729492188
"2008-05-20",465.903472900391
"2008-05-21",451.725860595703
"2008-05-22",462.114471435547
"2008-05-23",451.603576660156
"2008-05-27",447.570343017578
"2008-05-28",426.670745849609
"2008-05-29",431.926330566406
"2008-05-30",439.992553710938
"2008-06-02",438.403747558594
"2008-06-03",440.114868164062
"2008-06-04",439.008758544922
"2008-06-05",447.489044189453
"2008-06-06",417.009155273438
"2008-06-09",411.601501464844
"2008-06-10",421.310791015625
"2008-06-11",408.774719238281
"2008-06-12",413.936706542969
"2008-06-13",420.081634521484
"2008-06-16",417.992401123047
"2008-06-17",396.730194091797
"2008-06-18",387.389831542969
"2008-06-19",406.439697265625
"2008-06-20",394.517791748047
"2008-06-23",372.395477294922
"2008-06-24",366.619140625
"2008-06-25",365.512908935547
"2008-06-26",345.233947753906
"2008-06-27",341.055358886719
"2008-06-30",325.200714111328
"2008-07-01",328.519104003906
"2008-07-02",328.764923095703
"2008-07-03",322.497009277344
"2008-07-07",318.809844970703
"2008-07-08",336.753723144531
"2008-07-09",321.267913818359
"2008-07-10",294.843780517578
"2008-07-11",283.659606933594
"2008-07-14",277.145782470703
"2008-07-15",253.671295166016
"2008-07-16",286.117797851562
"2008-07-17",306.273803710938
"2008-07-18",308.117309570312
"2008-07-21",326.061187744141
"2008-07-22",345.848449707031
"2008-07-23",369.937408447266
"2008-07-24",337.122375488281
"2008-07-25",334.787231445312
"2008-07-28",294.475158691406
"2008-07-29",317.703735351562
"2008-07-30",328.887969970703
"2008-07-31",320.161773681641
"2008-08-01",329.256530761719
"2008-08-04",328.027557373047
"2008-08-05",367.356414794922
"2008-08-06",357.524047851562
"2008-08-07",293.000274658203
"2008-08-08",305.6591796875
"2008-08-11",300.743133544922
"2008-08-12",280.832824707031
"2008-08-13",271.000732421875
"2008-08-14",280.464172363281
"2008-08-15",282.553558349609
"2008-08-18",265.470123291016
"2008-08-19",249.738479614258
"2008-08-20",255.637802124023
"2008-08-21",243.101745605469
"2008-08-22",244.207855224609
"2008-08-25",230.811477661133
"2008-08-26",241.381042480469
"2008-08-27",245.805572509766
"2008-08-28",264.363830566406
"2008-08-29",264.118133544922
"2008-09-02",269.894622802734
"2008-09-03",280.322906494141
"2008-09-04",263.438934326172
"2008-09-05",277.343292236328
"2008-09-08",282.557434082031
"2008-09-09",228.057220458984
"2008-09-10",217.256393432617
"2008-09-11",217.877105712891
"2008-09-12",150.713882446289
"2008-09-15",59.09375
"2008-09-16",46.5549468994141
"2008-09-17",25.4500370025635
"2008-09-18",33.3954162597656
"2008-09-19",47.7964210510254
"2008-09-22",58.5971641540527
"2008-09-23",62.0732688903809
"2008-09-24",41.0925102233887
"2008-09-25",37.4922523498535
"2008-09-26",39.1061477661133
"2008-09-29",31.0366344451904
"2008-09-30",41.3407821655273
"2008-10-01",49.0378799438477
"2008-10-02",49.6586151123047
"2008-10-03",47.9205665588379
"2008-10-06",48.0447044372559
"2008-10-07",43.5754356384277
"2008-10-08",39.6027412414551
"2008-10-09",29.6710186004639
"2008-10-10",28.926139831543
"2008-10-13",31.9056549072266
"2008-10-14",34.7610244750977
"2008-10-15",30.167610168457
"2008-10-16",30.167610168457
"2008-10-17",26.0707721710205
"2008-10-20",28.6778430938721
"2008-10-21",27.4363956451416
"2008-10-22",26.194917678833
"2008-10-23",26.0707721710205
"2008-10-24",21.1049118041992
"2008-10-27",16.7597789764404
"2008-10-28",22.7188262939453
"2008-10-29",19.2427158355713
"2008-10-30",20.2358856201172
"2008-10-31",23.7119846343994
"2008-11-03",26.5673484802246
"2008-11-04",29.9193172454834
"2008-11-05",25.5741882324219
"2008-11-06",23.2153987884521
"2008-11-07",26.194917678833
"2008-11-10",28.3054103851318
"2008-11-11",28.0571098327637
"2008-11-12",25.2017517089844
"2008-11-13",25.5741882324219
"2008-11-14",25.8224716186523
"2008-11-17",23.7119846343994
"2008-11-18",24.2085781097412
"2008-11-19",19.3668613433838
"2008-11-20",17.8771018981934
"2008-11-21",19.8634414672852
"2008-11-24",21.9739379882812
"2008-11-25",21.9739379882812
"2008-11-26",24.2085781097412
"2008-11-28",24.9534568786621
"2008-12-01",20.4841766357422
"2008-12-02",23.2153987884521
"2008-12-03",24.9534568786621
"2008-12-04",22.8429584503174
"2008-12-05",24.0844306945801
"2008-12-08",23.9602832794189
"2008-12-09",23.9602832794189
"2008-12-10",21.7256355285645
"2008-12-11",21.4773445129395
"2008-12-12",22.3463726043701
"2008-12-15",21.6015014648438
"2008-12-16",22.3463726043701
"2008-12-17",21.7256355285645
"2008-12-18",20.7324752807617
"2008-12-19",19.8634414672852
"2008-12-22",19.9875888824463
"2008-12-23",19.2427158355713
"2008-12-24",19.3668613433838
"2008-12-26",19.491003036499
"2008-12-29",19.2427158355713
"2008-12-30",19.3668613433838
"2008-12-31",19.491003036499
"2009-01-02",20.9807682037354
"2009-01-05",20.6083297729492
"2009-01-06",21.6015014648438
"2009-01-07",20.3600330352783
"2009-01-08",20.4841766357422
"2009-01-09",20.1117324829102
"2009-01-12",19.1185684204102
"2009-01-13",19.6151504516602
"2009-01-14",18.4978294372559
"2009-01-15",17.5046615600586
"2009-01-16",17.6288051605225
"2009-01-20",17.0080738067627
"2009-01-21",18.00124168396
"2009-01-22",16.2631950378418
"2009-01-23",17.0080738067627
"2009-01-26",15.6424684524536
"2009-01-27",16.7597789764404
"2009-01-28",17.5046615600586
"2009-01-29",16.0149002075195
"2009-01-30",15.89075756073
"2009-02-02",15.2700271606445
"2009-02-03",13.4078245162964
"2009-02-04",12.7870941162109
"2009-02-05",12.4146537780762
"2009-02-06",12.9112358093262
"2009-02-09",12.9112358093262
"2009-02-10",11.4214792251587
"2009-02-11",11.9180679321289
"2009-02-12",11.1731863021851
"2009-02-13",10.5524559020996
"2009-02-17",9.6834306716919
"2009-02-18",9.06269550323486
"2009-02-19",7.32464551925659
"2009-02-20",6.70391225814819
"2009-02-23",6.57976388931274
"2009-02-24",5.09000825881958
"2009-02-25",5.71073961257935
"2009-02-26",6.45561790466309
"2009-02-27",5.21415567398071
"2009-03-02",5.21415567398071
"2009-03-03",5.33830118179321
"2009-03-04",5.33830118179321
"2009-03-05",4.34512805938721
"2009-03-06",4.34512805938721
"2009-03-09",4.34512805938721
"2009-03-10",5.21415567398071
"2009-03-11",5.09000825881958
"2009-03-12",5.09000825881958
"2009-03-13",6.20732688903809
"2009-03-16",10.3041648864746
"2009-03-17",11.9180679321289
"2009-03-18",17.1322212219238
"2009-03-19",20.1117324829102
"2009-03-20",15.6424684524536
"2009-03-23",18.3736839294434
"2009-03-24",17.2563667297363
"2009-03-25",14.8975830078125
"2009-03-26",13.6561117172241
"2009-03-27",12.6629486083984
"2009-03-30",11.7939224243164
"2009-03-31",12.4146537780762
"2009-04-01",13.2836742401123
"2009-04-02",14.1527051925659
"2009-04-03",14.1527051925659
"2009-04-06",13.6561117172241
"2009-04-07",13.0353860855103
"2009-04-08",13.4078245162964
"2009-04-09",14.400993347168
"2009-04-13",17.6288051605225
"2009-04-14",18.870267868042
"2009-04-15",19.8634414672852
"2009-04-16",20.9807682037354
"2009-04-17",20.1117324829102
"2009-04-20",16.0149002075195
"2009-04-21",18.1253910064697
"2009-04-22",17.752950668335
"2009-04-23",18.6219806671143
"2009-04-24",18.1253910064697
"2009-04-27",17.3805122375488
"2009-04-28",16.6356315612793
"2009-04-29",17.5046615600586
"2009-04-30",17.1322212219238
"2009-05-01",17.1322212219238
"2009-05-04",18.1253910064697
"2009-05-05",21.4773445129395
"2009-05-06",22.8429584503174
"2009-05-07",24.2085781097412
"2009-05-08",24.9534568786621
"2009-05-11",23.5878448486328
"2009-05-12",22.4705181121826
"2009-05-13",19.8634414672852
"2009-05-14",22.8429584503174
"2009-05-15",21.3532047271729
"2009-05-18",22.7188262939453
"2009-05-19",22.4705181121826
"2009-05-20",22.0980796813965
"2009-05-21",22.3463726043701
"2009-05-22",21.1049118041992
"2009-05-26",21.1049118041992
"2009-05-27",20.6083297729492
"2009-05-28",20.7324752807617
"2009-05-29",20.9807682037354
"2009-06-01",20.6083297729492
"2009-06-02",19.3668613433838
"2009-06-03",18.2495384216309
"2009-06-04",20.3600330352783
"2009-06-05",21.2290554046631
"2009-06-08",20.6083297729492
"2009-06-09",20.4841766357422
"2009-06-10",19.8634414672852
"2009-06-11",19.9875888824463
"2009-06-12",19.9875888824463
"2009-06-15",18.9944190979004
"2009-06-16",18.3736839294434
"2009-06-17",17.3805122375488
"2009-06-18",18.2495384216309
"2009-06-19",18.9944190979004
"2009-06-22",17.2563667297363
"2009-06-23",17.5046615600586
"2009-06-24",17.6288051605225
"2009-06-25",18.1253910064697
"2009-06-26",18.1253910064697
"2009-06-29",16.5114841461182
"2009-06-30",14.400993347168
"2009-07-01",11.2228441238403
"2009-07-02",11.3283700942993
"2009-07-06",10.0496625900269
"2009-07-07",8.53507328033447
"2009-07-08",8.1315975189209
"2009-07-09",5.88454389572144
"2009-07-10",7.2874002456665
"2009-07-13",9.04407596588135
"2009-07-14",8.88889122009277
"2009-07-15",8.82681941986084
"2009-07-16",7.9143385887146
"2009-07-17",8.39230442047119
"2009-07-20",8.35506057739258
"2009-07-21",8.26815700531006
"2009-07-22",8.14401054382324
"2009-07-23",7.85847616195679
"2009-07-24",7.7343282699585
"2009-07-27",8.06952285766602
"2009-07-28",8.28677749633789
"2009-07-29",8.10056114196777
"2009-07-30",8.15021896362305
"2009-07-31",8.15642642974854
"2009-08-03",8.44196224212646
"2009-08-04",8.39230442047119
"2009-08-05",13.6561117172241
"2009-08-06",13.985107421875
"2009-08-07",16.8466835021973
"2009-08-10",17.8150291442871
"2009-08-11",15.468656539917
"2009-08-12",15.7231597900391
"2009-08-13",15.5307302474976
"2009-08-14",15.1272535324097
"2009-08-17",14.5375566482544
"2009-08-18",15.2389869689941
"2009-08-19",16.5363140106201
"2009-08-20",20.0496597290039
"2009-08-21",20.3910617828369
"2009-08-24",21.0117988586426
"2009-08-25",21.0862827301025
"2009-08-26",23.3953971862793
"2009-08-27",29.6958484649658
"2009-08-28",31.179407119751
"2009-08-31",28.1378059387207
"2009-09-01",22.3463726043701
"2009-09-02",23.5568046569824
"2009-09-03",25.9155864715576
"2009-09-04",24.8603382110596
"2009-09-08",22.2532615661621
"2009-09-09",24.1402893066406
"2009-09-10",23.4947261810303
"2009-09-11",23.3085021972656
"2009-09-14",25.5183086395264
"2009-09-15",24.0844306945801
"2009-09-16",25.0279407501221
"2009-09-17",24.4754867553711
"2009-09-18",24.7734470367432
"2009-09-21",30.0434684753418
"2009-09-22",28.4295539855957
"2009-09-23",28.9944171905518
"2009-09-24",27.9329700469971
"2009-09-25",27.6846752166748
"2009-09-28",28.6406097412109
"2009-09-29",28.0695209503174
"2009-09-30",27.3805160522461
"2009-10-01",25.387975692749
"2009-10-02",26.7411594390869
"2009-10-05",26.5363178253174
"2009-10-06",27.8274383544922
"2009-10-07",28.491626739502
"2009-10-08",27.1570491790771
"2009-10-09",27.4488010406494
"2009-10-12",27.5605354309082
"2009-10-13",27.6412353515625
"2009-10-14",27.5667419433594
"2009-10-15",27.6908779144287
"2009-10-16",26.8156490325928
"2009-10-19",25.5555591583252
"2009-10-20",25.0962219238281
"2009-10-21",24.2271976470947
"2009-10-22",25.7542037963867
"2009-10-23",24.1465034484863
"2009-10-26",22.5015602111816
"2009-10-27",21.1111164093018
"2009-10-28",21.9304809570312
"2009-10-29",22.5015602111816
"2009-10-30",20.8690338134766
"2009-11-02",21.2973384857178
"2009-11-03",24.3451385498047
"2009-11-04",22.4705181121826
"2009-11-05",24.3823757171631
"2009-11-06",22.0235996246338
"2009-11-09",22.4581050872803
"2009-11-10",23.3333415985107
"2009-11-11",22.8119297027588
"2009-11-12",22.5077590942383
"2009-11-13",22.5884590148926
"2009-11-16",22.1911888122559
"2009-11-17",22.4084510803223
"2009-11-18",22.4456882476807
"2009-11-19",22.1353321075439
"2009-11-20",21.7877178192139
"2009-11-23",21.8994483947754
"2009-11-24",21.7256355285645
"2009-11-25",21.5270080566406
"2009-11-27",20.6703910827637
"2009-11-30",17.6288051605225
"2009-12-01",19.1433944702148
"2009-12-02",19.3606548309326
"2009-12-03",18.5536975860596
"2009-12-04",18.6964645385742
"2009-12-07",18.7275066375732
"2009-12-08",18.6157703399658
"2009-12-09",18.4109363555908
"2009-12-10",17.9577922821045
"2009-12-11",17.6101913452148
"2009-12-14",18.0508995056152
"2009-12-15",17.9577922821045
"2009-12-16",17.9702072143555
"2009-12-17",17.5108680725098
